id,area,match,key,context,en,zh,status,notes,card_id,card_set,field
car_260e0edd9259,cards_lua,lua,,card=Earth Tyrant;field=display_name;set=CotG,Earth Tyrant,大地暴君,draft,,Earth Tyrant,CotG,display_name
car_f3af54833c10,cards_lua,lua,,card=Earth Tyrant;field=effect_text;set=CotG,Reward: Gain 5H.  Draw two cards.,奖励：获得5荣誉。抽两张牌。,draft,,Earth Tyrant,CotG,effect_text
car_3ca8f136cfef,cards_lua,lua,,card=Mephit;field=display_name;set=CotG,Mephit,恶臭精,draft,,Mephit,CotG,display_name
car_9cbb4125d7bb,cards_lua,lua,,card=Mephit;field=effect_text;set=CotG,Reward: Gain 2H.  You may banish a card in the center row.,奖励：获得2荣誉。你可以放逐中央牌列中的一张卡牌。,draft,,Mephit,CotG,effect_text
car_5e62fa64043a,cards_lua,lua,,card=Mistake of Creation;field=display_name;set=CotG,Mistake of Creation,造物之误,draft,,Mistake of Creation,CotG,display_name
car_888de66f6f47,cards_lua,lua,,card=Mistake of Creation;field=effect_text;set=CotG,Reward: Gain 4H.  You may banish a card in the center row and/or a card in your discard pile.,奖励：获得4荣誉。你可以放逐中央牌列和/或你弃牌堆中的一张卡牌。,draft,,Mistake of Creation,CotG,effect_text
car_6b627c6ff464,cards_lua,lua,,card=Samael's Trickster;field=display_name;set=CotG,Samael's Trickster,萨麦尔的诡术师,draft,,Samael's Trickster,CotG,display_name
car_1e5068c34a0f,cards_lua,lua,,card=Samael's Trickster;field=effect_text;set=CotG,Reward: Gain 1H.  Gain 1R.,奖励：获得1荣誉。获得1符文。,draft,,Samael's Trickster,CotG,effect_text
car_9dbb061a8973,cards_lua,lua,,card=Sea Tyrant;field=display_name;set=CotG,Sea Tyrant,海中暴君,draft,,Sea Tyrant,CotG,display_name
car_804bfd7dd29e,cards_lua,lua,,card=Sea Tyrant;field=effect_text;set=CotG,Reward: Gain 5H.  Each opponent must choose a Construct they control and put the rest into their discard pile.,奖励：获得5荣誉。每位对手须选择一张其控制的神器，将其余神器置入弃牌堆。,draft,,Sea Tyrant,CotG,effect_text
car_0a5ba731f111,cards_lua,lua,,card=Tormented Soul;field=display_name;set=CotG,Tormented Soul,受折磨的灵魂,draft,,Tormented Soul,CotG,display_name
car_b882930d40df,cards_lua,lua,,card=Tormented Soul;field=effect_text;set=CotG,Reward: Gain 1H.  Draw a card.,奖励：获得1荣誉。抽一张牌。,draft,,Tormented Soul,CotG,effect_text
car_ad4cc9459980,cards_lua,lua,,card=Wind Tyrant;field=display_name;set=CotG,Wind Tyrant,风之暴君,draft,,Wind Tyrant,CotG,display_name
car_090bef1f9c6a,cards_lua,lua,,card=Wind Tyrant;field=effect_text;set=CotG,Reward: Gain 3H.  Gain 3R.,奖励：获得3荣誉。获得3符文。,draft,,Wind Tyrant,CotG,effect_text
car_e47bbdf8fb1c,cards_lua,lua,,"card=Xeron, Duke of Lies;field=display_name;set=CotG","Xeron, Duke of Lies",谎言之公爵泽伦,draft,,"Xeron, Duke of Lies",CotG,display_name
car_93b2c1f6d77d,cards_lua,lua,,"card=Xeron, Duke of Lies;field=effect_text;set=CotG",Reward: Gain 3H.  Take a card at random from each opponent's hand and add that card to your hand.,奖励：获得3荣誉. 拿取一张卡牌随机从 每位对手之手牌和 将该卡牌加入以 你的手牌.,draft,,"Xeron, Duke of Lies",CotG,effect_text
car_e4054394fd05,cards_lua,lua,,card=Adayu the Omnipotent;field=display_name;set=RotF,"Adayu, the Chosen",天选者阿达尤,draft,,Adayu the Omnipotent,RotF,display_name
car_c8f777bcffe1,cards_lua,lua,,card=Adayu the Omnipotent;field=effect_text;set=RotF,Acquire or defeat any card in the center row.  (You do not have to pay Runes or Power).,获取或 击败任意卡牌在中央牌列. (你无需支付符文或 战力).,draft,,Adayu the Omnipotent,RotF,effect_text
car_d05c73f317e2,cards_lua,lua,,card=Arha Sensei;field=display_name;set=RotF,Arha Sensei,亚哈导师,draft,,Arha Sensei,RotF,display_name
car_3ef816a70ec4,cards_lua,lua,,card=Arha Sensei;field=effect_text;set=RotF,"Banish a card in your hand.  If you do, acquire a Mystic or Heavy Infantry.  Add it to your hand.",从你的手牌放逐一张卡牌. 若你如此做，获取秘教士或 重装步兵. 加入它以 你的手牌.,draft,pass13,Arha Sensei,RotF,effect_text
car_b4fc2ba0fb5f,cards_lua,lua,,card=Askara of Fate;field=display_name;set=RotF,Askara of Fate,命运阿斯卡拉,draft,,Askara of Fate,RotF,display_name
car_7eb202b7eadf,cards_lua,lua,,card=Askara of Fate;field=effect_text;set=RotF,"FATE: When this enters the center row, each player may draw a card.
Draw two cards.  Each other player may draw a card.  Then you may banish a card in the center row.","天命： 当此牌进入中央牌列时, 每位玩家可以抽一张牌.
抽两张牌. 每位其他玩家可以抽一张牌. 然后你可以放逐中央牌列的一张卡牌.",draft,pass13,Askara of Fate,RotF,effect_text
car_9eff837286a2,cards_lua,lua,,card=Dhartha's Retreat;field=display_name;set=RotF,Dhartha's Retreat,达萨的隐修处,draft,,Dhartha's Retreat,RotF,display_name
car_8eb278646335,cards_lua,lua,,card=Dhartha's Retreat;field=effect_text;set=RotF,"If you do not acquire or defeat a card on your turn, you may draw two additional cards at the end of your turn.","若你如此做，不获取或 击败卡牌在 你的回合, 你可以抽两 额外的卡牌在 结束时你的回合.",draft,,Dhartha's Retreat,RotF,effect_text
car_fa3071343389,cards_lua,lua,,card=Eternal Askara;field=display_name;set=RotF,Eternal Askara,永恒阿斯卡拉,draft,,Eternal Askara,RotF,display_name
car_70bd1bca2de5,cards_lua,lua,,card=Eternal Askara;field=effect_text;set=RotF,"Banish a card in the center row.   If you banish a monster this way, gain 3H.","放逐中央牌列的一张卡牌. 若你 放逐怪物以此方式, 获得3荣誉.",draft,pass13,Eternal Askara,RotF,effect_text
car_d46f59bc8d3b,cards_lua,lua,,card=Hectic Scribe;field=display_name;set=RotF,Hectic Scribe,忙乱书记,draft,,Hectic Scribe,RotF,display_name
car_4d689814307b,cards_lua,lua,,card=Hectic Scribe;field=effect_text;set=RotF,"Draw two cards, then discard two cards.","抽两张牌, 然后弃掉两 卡牌.",draft,,Hectic Scribe,RotF,effect_text
car_df2e79f11676,cards_lua,lua,,"card=Nairi, Henge Queen;field=display_name;set=RotF","Nairi, Henge Queen",环石女王奈莉,draft,,"Nairi, Henge Queen",RotF,display_name
car_87dbe4d991a4,cards_lua,lua,,"card=Nairi, Henge Queen;field=effect_text;set=RotF",Gain 5H.,获得5荣誉.,draft,,"Nairi, Henge Queen",RotF,effect_text
car_7c04e2c0ae23,cards_lua,lua,,card=Dandelion Witch;field=display_name;set=RotF,Dandelion Witch,蒲公英女巫,draft,,Dandelion Witch,RotF,display_name
car_a77f00dc2737,cards_lua,lua,,card=Dandelion Witch;field=effect_text;set=RotF,Draw a card.  Gain 1H for each Lifebound Hero you play or have played this turn (including this one).,抽一张牌. 获得1荣誉以 每个命约英雄你 打出或 已打出本回合 (包括此牌).,draft,pass6,Dandelion Witch,RotF,effect_text
car_3bc56784dbb9,cards_lua,lua,,card=Great-Omen Raven;field=display_name;set=RotF,Great-Omen Raven,大兆乌鸦,draft,,Great-Omen Raven,RotF,display_name
car_e5ad79bd145a,cards_lua,lua,,card=Great-Omen Raven;field=effect_text;set=RotF,"Name a card.  Reveal the top card of your deck and put it into your hand.  If it is the named card, gain 3H.","命名卡牌. 展示你牌库顶的卡牌，并将其放入你的手牌. 若它 为被命名为卡牌, 获得3荣誉.",draft,pass6;pass13,Great-Omen Raven,RotF,effect_text
car_e669d43b6b21,cards_lua,lua,,card=Lunar Stag;field=display_name;set=RotF,Lunar Stag,月鹿,draft,,Lunar Stag,RotF,display_name
car_cbb9539b8ba6,cards_lua,lua,,card=Lunar Stag;field=effect_text;set=RotF,Gain 2R or 2H.,获得2符文或 2荣誉.,draft,,Lunar Stag,RotF,effect_text
car_e023151c8ebf,cards_lua,lua,,card=Serpentcall;field=display_name;set=RotF,Serpentcall,唤蛇,draft,,Serpentcall,RotF,display_name
car_4ab761a93b41,cards_lua,lua,,card=Serpentcall;field=effect_text;set=RotF,"Once per turn, gain 2R.
Once per turn, you may acquire a hero from the Void by paying its Rune cost.","每回合一次，获得 2 符文。
每回合一次，你可以支付符文费用从虚空区获取一张英雄。",draft,pass4,Serpentcall,RotF,effect_text
car_649e43f894d6,cards_lua,lua,,card=Stone Circle;field=display_name;set=,Stone Circle,石环,draft,,Stone Circle,,display_name
car_5b0dd8f731e0,cards_lua,lua,,card=Stone Circle;field=effect_text;set=,"Once per turn, you may reveal the top card of your deck.  If it's a Lifebound Hero, draw it.
Once per turn, you may spend 2R to gain 1H.","天命： 当此牌进入中央牌列时, 每位玩家可以获取秘教士. 将其放在其牌库顶.
每回合一次，当你获取一个英雄, 你可以将它放置放到你的牌库顶.",draft,pass6;pass13,Stone Circle,,effect_text
car_649e43f894d6,cards_lua,lua,,card=Stone Circle;field=display_name;set=RotF,Stone Circle,石环,draft,,Stone Circle,RotF,display_name
car_5b0dd8f731e0,cards_lua,lua,,card=Stone Circle;field=effect_text;set=RotF,"FATE: When this enters the center row, each player may acquire a Mystic.  Put it on top of their deck.
Once per turn, when you acquire a Hero, you may put it on top of your deck.","天命： 当此牌进入中央牌列时, 每位玩家可以获取秘教士. 将其放在其牌库顶.
每回合一次，当你获取一个英雄, 你可以将它放置放到你的牌库顶.",draft,pass6;pass13,Stone Circle,RotF,effect_text
car_9c922ddb78bd,cards_lua,lua,,card=Project Alpha;field=display_name;set=RotF,Project Alpha,阿尔法计划,draft,,Project Alpha,RotF,display_name
car_f9b5f56bf354,cards_lua,lua,,card=Project Alpha;field=effect_text;set=RotF,"Once per turn, you may acquire a Hero or Construct with cost less than or equal to the number of Mechana Constructs you control.",每回合一次，你可以获取一个英雄或 神器以 费用低于或 等同于 数量为机械神器你控制的.,draft,pass6,Project Alpha,RotF,effect_text
car_38fd5c760d1e,cards_lua,lua,,card=Dimension Diver;field=display_name;set=RotF,Dimension Diver,维度潜者,draft,,Dimension Diver,RotF,display_name
car_2d2d63b1d346,cards_lua,lua,,card=Dimension Diver;field=effect_text;set=RotF,Gain 2R.  You may treat all Constructs as Mechana Constructs this turn.,获得2符文. 你可以将所有神器作为机械神器本回合.,draft,kw_pass3,Dimension Diver,RotF,effect_text
car_00de3932fbd3,cards_lua,lua,,card=Combustion Idol;field=display_name;set=RotF,Combustion Idol,燃烧偶像,draft,,Combustion Idol,RotF,display_name
car_6bbb4edf8353,cards_lua,lua,,card=Combustion Idol;field=effect_text;set=RotF,"Once per turn, you may draw a card if you control three or more Mechana Constructs.",每回合一次，你可以抽一张牌若 你控制的三 或更高机械神器.,draft,,Combustion Idol,RotF,effect_text
car_d9da72209682,cards_lua,lua,,card=Battery Monk;field=display_name;set=RotF,Battery Monk,电池僧侣,draft,,Battery Monk,RotF,display_name
car_673ada1a84fc,cards_lua,lua,,card=Battery Monk;field=effect_text;set=RotF,You may pay 1R less the next time you acquire a Construct this turn.  Draw a card.,你可以少支付 1 符文下次你获取神器本回合. 抽一张牌.,draft,pass6,Battery Monk,RotF,effect_text
car_b7ca9de46394,cards_lua,lua,,card=Reclamax;field=display_name;set=RotF,Reclamax,回收机,draft,,Reclamax,RotF,display_name
car_76afa96a9d66,cards_lua,lua,,card=Reclamax;field=effect_text;set=RotF,"FATE: When this enters the center row, each player may choose a Construct in their discard pile and put it in their hand.
","天命： 当此牌进入中央牌列时, 每位玩家可以选择神器在 其弃牌堆和 将它放置在其手牌中.",draft,,Reclamax,RotF,effect_text
car_1930d80f0e20,cards_lua,lua,,card=Socket Altar;field=display_name;set=RotF,Socket Altar,嵌口祭坛,draft,,Socket Altar,RotF,display_name
car_538d423045fd,cards_lua,lua,,card=Socket Altar;field=effect_text;set=RotF,"Once per turn, when you put a Mechana Construct into play (including this one), gain 2R.","每回合一次，当你 放置机械神器进入战场 (包括此牌), 获得2符文.",draft,pass6,Socket Altar,RotF,effect_text
car_e45a21879935,cards_lua,lua,,card=Ferromancer's Helper;field=display_name;set=,Ferromancer's Helper,铁术师助手,draft,,Ferromancer's Helper,,display_name
car_7f60736cfd4e,cards_lua,lua,,card=Ferromancer's Helper;field=effect_text;set=,"Gain 2R.  You may put a Construct you control into your discard pile.  If you do, gain 2P.",获得2符文. 你可以放置神器你控制的置入你的弃牌堆. 若你如此做，获得2战力.,draft,,Ferromancer's Helper,,effect_text
car_6f649a78f6e6,cards_lua,lua,,card=Arbiter of Fate;field=display_name;set=RotF,Arbiter of Fate,仲裁者天命,draft,,Arbiter of Fate,RotF,display_name
car_2d54f481d976,cards_lua,lua,,card=Arbiter of Fate;field=effect_text;set=RotF,"FATE: When this enters the center row, each player may banish a card from their hand or discard pile.
Draw a card. You may banish a card in your hand or discard pile.","天命： 当此牌进入中央牌列时, 每位玩家可以放逐一张卡牌从其手牌或 弃牌堆.
抽一张牌. 你可以从你的手牌或弃牌堆放逐一张卡牌.",draft,pass13,Arbiter of Fate,RotF,effect_text
car_9f6544342c75,cards_lua,lua,,card=Guardian of Sadranis;field=display_name;set=RotF,Guardian of Sadranis,守卫萨德拉尼斯,draft,,Guardian of Sadranis,RotF,display_name
car_ffa9007ff375,cards_lua,lua,,card=Guardian of Sadranis;field=effect_text;set=RotF,"Gain 1P. The next time you defeat a Monster in the center row or the Void this turn, gain 2H.","获得1战力. 下次你在中央牌列击败一个怪物或 虚空区本回合, 获得2荣誉.",draft,pass13,Guardian of Sadranis,RotF,effect_text
car_93653855d51d,cards_lua,lua,,card=Black Hole;field=display_name;set=RotF,Black Hole,黑洞,draft,,Black Hole,RotF,display_name
car_36026d7df666,cards_lua,lua,,card=Black Hole;field=effect_text;set=RotF,"Once per turn, you may banish a card in your hand.  If you do, gain 1P.",每回合一次，你可以从你的手牌放逐一张卡牌. 若你如此做，获得1战力.,draft,pass13,Black Hole,RotF,effect_text
car_ad0d51dbcdb5,cards_lua,lua,,card=Deathseeker;field=display_name;set=RotF,Deathseeker,寻死者,draft,,Deathseeker,RotF,display_name
car_42ca3950b3b9,cards_lua,lua,,card=Deathseeker;field=effect_text;set=RotF,"Gain 2P.  If this is banished from your hand or discard pile, gain 3H.","获得2战力. 若此 为被放逐从你的手牌或 弃牌堆, 获得3荣誉.",draft,,Deathseeker,RotF,effect_text
car_b00fc3e68fa7,cards_lua,lua,,"card=Sadranis, Dark Emissary;field=display_name;set=RotF","Sadranis, Dark Emissary",黑暗使者萨德拉尼斯,draft,,"Sadranis, Dark Emissary",RotF,display_name
car_28de7a36f7ee,cards_lua,lua,,"card=Sadranis, Dark Emissary;field=effect_text;set=RotF",Gain 3P. You may defeat a Monster from the Void by paying its Power cost. Put it on the bottom of the center deck.,获得3战力. 你可以击败一个怪物从虚空区被 支付其 战力费用. 将它放置置于其底： 传送门牌库.,draft,,"Sadranis, Dark Emissary",RotF,effect_text
car_40d84aa49c2b,cards_lua,lua,,card=Black Watch Elite;field=display_name;set=RotF,Black Watch Elite,黑卫精锐,draft,,Black Watch Elite,RotF,display_name
car_01c1fe3661cc,cards_lua,lua,,card=Black Watch Elite;field=effect_text;set=RotF,Gain 3P.  You may banish a card in your hand or discard pile.,获得3战力. 你可以从你的手牌或弃牌堆放逐一张卡牌.,draft,pass13,Black Watch Elite,RotF,effect_text
car_cfee1dc23bf4,cards_lua,lua,,"card=Bazu, Duke of Scorn;field=display_name;set=RotF","Bazu, Duke of Scorn",轻蔑公爵巴祖,draft,,"Bazu, Duke of Scorn",RotF,display_name
car_5a4a00cc0439,cards_lua,lua,,"card=Bazu, Duke of Scorn;field=effect_text;set=RotF",Reward: Gain 4H.  Each opponent either discards a card for each Construct they control or puts all Constructs into their discard pile.,奖励：获得4荣誉. 每位对手要么弃掉卡牌以 每个神器其控制的要么放置所有神器置入其弃牌堆.,draft,kw_pass3,"Bazu, Duke of Scorn",RotF,effect_text
car_4d30fcd71f13,cards_lua,lua,,card=Doom Weeper;field=display_name;set=RotF,Doom Weeper,末日哀泣者,draft,,Doom Weeper,RotF,display_name
car_06adc815f2f6,cards_lua,lua,,card=Doom Weeper;field=effect_text;set=RotF,Reward: Gain 2H.  Gain 2R.,奖励：获得2荣誉. 获得2符文.,draft,,Doom Weeper,RotF,effect_text
car_f80a435133e0,cards_lua,lua,,card=Fire Tyrant;field=display_name;set=RotF,Fire Tyrant,火焰暴君,draft,,Fire Tyrant,RotF,display_name
car_b7b7e93891d8,cards_lua,lua,,card=Fire Tyrant;field=effect_text;set=RotF,Reward: Gain 6H.  Each opponent must discard a card.,奖励：获得6荣誉. 每位对手须弃掉卡牌.,draft,,Fire Tyrant,RotF,effect_text
car_1c6d5144963f,cards_lua,lua,,card=Ravenous Gorph;field=display_name;set=RotF,Ravenous Gorph,贪婪戈尔夫,draft,,Ravenous Gorph,RotF,display_name
car_b2d0de48f90a,cards_lua,lua,,card=Ravenous Gorph;field=effect_text;set=RotF,"FATE: When this enters the center row, banish all cards adjacent to it.
Reward: Gain 3H. You may banish a card that was adjacent to this.","天命： 当此牌进入中央牌列时, 放逐所有卡牌相邻以 它.
奖励：获得3荣誉. 你可以放逐一张卡牌该 曾是相邻以 此.",draft,,Ravenous Gorph,RotF,effect_text
car_abb2276a38e0,cards_lua,lua,,card=Samael the Fallen;field=display_name;set=RotF,Samael the Fallen,堕落之神萨麦尔,draft,,Samael the Fallen,RotF,display_name
car_d0b1345e2de3,cards_lua,lua,,card=Samael the Fallen;field=effect_text;set=RotF,"Unbanishable.
Reward: Gain 8H.  Place this face up in front of you.  For the rest of the game, when you defeat a Monster in the center row, acquire it.  Monsters in your deck are considered Heroes that gain you Power equal to their cost.",不可放逐。,draft,,Samael the Fallen,RotF,effect_text
